Timestamp,Location,pH,Dissolved_Oxygen_mg_L,Turbidity_NTU,Conductivity_uS_cm,Arsenic_mg_L,Lead_mg_L,Cadmium_mg_L,Chromium_mg_L,Mercury_mg_L,Latitude,Longitude
1/30/2024 0:00,Location_47,6.72,8.07,5.3,1026.6,0.0481,0.0484,0.0015,0.0066,0.0041,18.744764,73.812344
1/30/2024 1:00,Location_48,7.45,5.87,5.32,597.74,0.0295,0.0239,0.0084,0.0191,0.0029,18.532341,73.965327
1/30/2024 2:00,Location_49,6.39,8.64,1.81,1232.4,0.0236,0.0364,0.0094,0.0102,0.004,18.503746,74.092327
1/30/2024 3:00,Location_50,7.2,8.64,9.84,512.58,0.0287,0.0185,0.0014,0.0322,0.0005,18.697326,73.950686
1/30/2024 4:00,Location_1,7.33,7.13,2.87,899.7,0.0464,0.0092,0.0049,0.0497,0.0051,18.543905,74.052646
1/30/2024 5:00,Location_2,6.13,9.86,1.2,1143.56,0.0414,0.0222,0.0026,0.0006,0.0003,18.738799,73.831641
1/30/2024 6:00,Location_3,6.84,4.75,6.8,630.54,0.0161,0.0083,0.0075,0.027,0.0009,18.531155,73.862782
1/30/2024 7:00,Location_4,6.34,4.1,6.16,523.87,0.0119,0.0491,0.0072,0.0287,0.0035,18.680778,74.06251
1/30/2024 8:00,Location_5,6.16,8.62,4.44,743.08,0.0131,0.0048,0.0014,0.0457,0.0044,18.418044,74.002747
1/30/2024 9:00,Location_6,8.47,8.84,4.51,1245.15,0.0252,0.0295,0.0088,0.0253,0.0005,18.554225,74.092564
1/30/2024 10:00,Location_7,6.81,4.72,7.96,1401.89,0.0372,0.0313,0.0018,0.0272,0.0055,18.537292,74.009906
1/30/2024 11:00,Location_8,8.02,5.59,2.36,863.12,0.0252,0.0269,0.008,0.0236,0.0058,18.726671,73.879406
1/30/2024 12:00,Location_9,6.64,4.11,8.29,1026.05,0.0034,0.0331,0.0046,0.0134,0.0036,18.786822,73.912427
1/30/2024 13:00,Location_10,7.7,5.76,6.66,1364.58,0.0362,0.0058,0.0033,0.0028,0.0029,18.584353,74.060206
1/30/2024 14:00,Location_11,7.9,8.64,4.48,237.97,0.0403,0.0278,0.0016,0.0204,0.0044,18.729935,73.920659
1/30/2024 15:00,Location_12,7.49,7.11,4.85,424.91,0.0145,0.0144,0.0017,0.0026,0.002,18.679878,73.802159
1/30/2024 16:00,Location_13,7.18,6.09,2.94,1092.46,0.0332,0.047,0.0066,0.0275,0.003,18.786954,73.874248
1/30/2024 17:00,Location_14,7.03,6.23,7.65,1253.24,0.0213,0.0381,0.0055,0.0154,0.0055,18.724443,73.906526
1/30/2024 18:00,Location_15,6.87,4.01,5.37,1299.84,0.0445,0.0486,0.0012,0.0267,0.0057,18.430991,73.738688
1/30/2024 19:00,Location_16,8.32,5.8,3.55,681.15,0.0423,0.0019,0.0011,0.0067,0.0056,18.685313,73.997505
1/30/2024 20:00,Location_17,8.08,7.88,6.16,225.08,0.0263,0.0143,0.0007,0.0466,0.0016,18.6142,73.743742
1/30/2024 21:00,Location_18,8.41,9.85,9.96,712.89,0.0346,0.0098,0.0074,0.0447,0.0014,18.406574,73.861967
1/30/2024 22:00,Location_19,6.31,9.08,4.63,423.03,0.0442,0.0006,0.0071,0.0095,0.0018,18.500525,74.021849
1/30/2024 23:00,Location_20,7.83,4.14,9.25,507.68,0.0248,0.0121,0.0006,0.0172,0.0026,18.768702,73.887028
1/31/2024 0:00,Location_21,8.35,9.39,3.78,1181.17,0.0157,0.0339,0.0056,0.0307,0.0019,18.770425,74.036806
1/31/2024 1:00,Location_22,6.45,8.7,1.02,205.74,0.0377,0.0116,0.0008,0.0048,0.0022,18.71954,73.836753
1/31/2024 2:00,Location_23,6.17,8.68,2.44,1258.61,0.011,0.0255,0.009,0.0177,0.0037,18.792712,74.083055
1/31/2024 3:00,Location_24,7.85,6.75,4.48,698.74,0.0194,0.0444,0.0091,0.0126,0.0046,18.722618,73.783787
1/31/2024 4:00,Location_25,7.44,6.39,2.59,934.49,0.0433,0.0347,0.007,0.0458,0.0044,18.404082,73.715306
1/31/2024 5:00,Location_26,8.1,5.82,0.5,225.51,0.0362,0.0197,0.0093,0.0426,0.0049,18.515134,74.048971
1/31/2024 6:00,Location_27,6.35,4.39,9.19,572.3,0.0202,0.0186,0.0081,0.029,0.0002,18.41225,74.000881
1/31/2024 7:00,Location_28,7.99,5.37,8.52,225.58,0.0107,0.0228,0.0083,0.026,0.0003,18.437643,73.792794
1/31/2024 8:00,Location_29,6.5,5.48,7.55,1446.16,0.0178,0.0089,0.0057,0.0465,0.0047,18.487536,74.093897
1/31/2024 9:00,Location_30,6.41,6.9,2.09,1230.17,0.0142,0.0317,0.0031,0.0466,0.0032,18.601423,73.900912
1/31/2024 10:00,Location_31,6.41,8.48,1.64,743.49,0.0088,0.0182,0.0022,0.0485,0.0035,18.739013,74.080426
1/31/2024 11:00,Location_32,8.04,6.84,1.14,413.04,0.0372,0.0426,0.0033,0.0063,0.0003,18.744787,73.902012
1/31/2024 12:00,Location_33,7.66,4.35,7.38,1406.84,0.0126,0.0378,0.0063,0.008,0.0015,18.646481,73.88875
1/31/2024 13:00,Location_34,7.31,9.75,9.32,582.44,0.0227,0.0305,0.0017,0.0338,0.0038,18.77127,73.879655
1/31/2024 14:00,Location_35,6.9,9.66,4.59,325.38,0.0193,0.0182,0.0026,0.0271,0.0052,18.600025,73.83395
1/31/2024 15:00,Location_36,8.19,8.71,1.63,888.43,0.0491,0.0105,0.0047,0.0009,0.0055,18.755614,73.913481
1/31/2024 16:00,Location_37,6.98,9.95,5.37,1421.28,0.0196,0.0388,0.0023,0.0031,0.003,18.581626,73.881022
1/31/2024 17:00,Location_38,8.04,7.27,3.81,105.36,0.004,0.0243,0.0059,0.0444,0.0033,18.51089,73.714699
1/31/2024 18:00,Location_39,7.1,9.78,4.06,433.37,0.0045,0.0112,0.0092,0.0434,0.005,18.766565,73.804174
1/31/2024 19:00,Location_40,6.94,4.45,6.4,1413.83,0.0295,0.0098,0.0075,0.0179,0.0032,18.555174,73.785249
1/31/2024 20:00,Location_41,7.16,6.19,7.33,339.52,0.03,0.0083,0.0067,0.0446,0.0031,18.601362,74.046974
1/31/2024 21:00,Location_42,6.75,5.35,1.55,258.54,0.0209,0.0389,0.0058,0.0297,0.0054,18.531544,73.939548
1/31/2024 22:00,Location_43,7.87,5.17,0.84,898.26,0.0216,0.0114,0.0049,0.0403,0.0047,18.665135,74.005473
1/31/2024 23:00,Location_44,7.26,4.84,9.95,1306.58,0.0027,0.0263,0.0019,0.0214,0.0055,18.798012,74.08273
2/1/2024 0:00,Location_45,6.58,7.73,2.71,767.95,0.0258,0.0226,0.0089,0.0057,0.0013,18.410205,73.957616
2/1/2024 1:00,Location_46,8.25,8.69,1.01,1492.39,0.0252,0.029,0.0025,0.0217,0.0031,18.759939,74.093044
2/1/2024 2:00,Location_47,6.96,7.47,2.3,1050.84,0.0075,0.0439,0.0009,0.0229,0.0051,18.40157,73.824706
2/1/2024 3:00,Location_48,7.36,4.88,0.87,203.7,0.0052,0.0434,0.0075,0.0275,0.0007,18.545691,73.774507
2/1/2024 4:00,Location_49,8.27,8.87,4.22,1489.96,0.0062,0.0226,0.0018,0.0053,0.0048,18.467443,73.861324
2/1/2024 5:00,Location_50,7.56,7.82,8.12,671.05,0.0051,0.0008,0.0037,0.0496,0.0011,18.702937,73.88832
2/1/2024 6:00,Location_1,6.29,6.33,3.74,502.36,0.0305,0.0213,0.0003,0.0122,0.0048,18.420244,74.058145
2/1/2024 7:00,Location_2,8.35,8.04,4.72,881.03,0.0098,0.0303,0.0014,0.0099,0.0037,18.621394,73.923976
2/1/2024 8:00,Location_3,7.57,5.56,6.92,526.03,0.0126,0.0279,0.0017,0.0263,0.0012,18.51797,73.816872
2/1/2024 9:00,Location_4,6.84,6.07,5.33,221.04,0.0087,0.0326,0.0005,0.0269,0.0028,18.453468,73.997054
2/1/2024 10:00,Location_5,6.35,9.5,8.68,102,0.0479,0.0077,0.0066,0.022,0.0041,18.708727,73.902333
2/1/2024 11:00,Location_6,7.99,5.74,8.73,729.42,0.0427,0.0323,0.0084,0.0386,0.0038,18.486967,73.764853
2/1/2024 12:00,Location_7,7.55,6.82,0.59,1271.61,0.0115,0.0091,0.0037,0.0258,0.0026,18.48947,73.930728
2/1/2024 13:00,Location_8,7.33,9.34,7.89,901.24,0.0164,0.0375,0.0087,0.0305,0.0054,18.510031,74.064558
2/1/2024 14:00,Location_9,8.23,8.25,4.88,1498.89,0.0105,0.017,0.0021,0.0362,0.0031,18.634707,74.037049
2/1/2024 15:00,Location_10,7.97,4.37,9.89,501.59,0.0246,0.0355,0.0033,0.0013,0.003,18.663866,73.934724
2/1/2024 16:00,Location_11,6.38,4.88,5.09,492.64,0.001,0.0024,0.0015,0.0285,0.0004,18.407041,73.850833
2/1/2024 17:00,Location_12,6.78,4.05,9.88,323.65,0.0336,0.0204,0.0062,0.0442,0.0055,18.496748,73.734792
2/1/2024 18:00,Location_13,6.62,7.79,7.67,329.69,0.0262,0.0353,0.0042,0.0009,0.0011,18.572388,73.88786
2/1/2024 19:00,Location_14,7.86,6.69,2.86,499.26,0.0449,0.0113,0.0061,0.0203,0.0032,18.532791,74.000832
2/1/2024 20:00,Location_15,6.08,4.81,5.61,1209.98,0.0082,0.0398,0.0076,0.0463,0.0048,18.753668,73.844109
2/1/2024 21:00,Location_16,7.42,9.75,9.93,1368.06,0.0402,0.0315,0.0055,0.0177,0.0013,18.715083,73.794179
2/1/2024 22:00,Location_17,7.91,7.18,8.65,1465.12,0.0396,0.0294,0.0063,0.0229,0.0032,18.650356,74.072552
2/1/2024 23:00,Location_18,8.19,5.45,1.42,425.21,0.0064,0.0177,0.0094,0.0491,0.0014,18.535217,74.028622
2/2/2024 0:00,Location_19,6.86,7,7.21,1333.82,0.0199,0.0241,0.003,0.01,0.0046,18.680269,73.95531
2/2/2024 1:00,Location_20,8.05,8.08,3.78,559.56,0.0085,0.0299,0.0036,0.0033,0.0034,18.737455,73.754713
2/2/2024 2:00,Location_21,6.28,4.46,0.57,257.98,0.0127,0.0236,0.0072,0.043,0.0051,18.637932,73.757964
2/2/2024 3:00,Location_22,8.12,5.65,4.33,1318.03,0.0132,0.0349,0.0061,0.0434,0.0054,18.713785,73.741288
2/2/2024 4:00,Location_23,6.32,8.84,2.73,990.55,0.0278,0.0217,0.0018,0.0236,0.0039,18.699642,73.946519
2/2/2024 5:00,Location_24,6.99,6.76,8.28,330.62,0.0206,0.0101,0.0038,0.0257,0.0044,18.628695,73.746225
2/2/2024 6:00,Location_25,7.99,7.28,3.7,701.76,0.0474,0.0107,0.0047,0.0418,0.0033,18.524873,74.037051
2/2/2024 7:00,Location_26,6.37,6.6,8.36,502.16,0.0063,0.0003,0.0042,0.0369,0.0023,18.698313,74.097186
2/2/2024 8:00,Location_27,6.57,4.26,0.51,1131.51,0.0487,0.015,0.0018,0.0133,0.0039,18.482719,73.846539
2/2/2024 9:00,Location_28,7.81,4.99,3.42,734.78,0.0115,0.0374,0.0092,0.0008,0.0054,18.711795,73.881468
2/2/2024 10:00,Location_29,7.8,6.67,2.79,1484.99,0.0386,0.0397,0.0076,0.024,0.0025,18.721819,73.984667
2/2/2024 11:00,Location_30,7.6,5.26,2.72,176.64,0.0169,0.0101,0.0048,0.0429,0.0019,18.728858,74.074861
2/2/2024 12:00,Location_31,7.73,4.3,1.15,597.02,0.0072,0.048,0.0068,0.0448,0.0023,18.589166,74.057638
2/2/2024 13:00,Location_32,7.36,9.06,2.28,774.66,0.0429,0.0251,0.009,0.0478,0.0026,18.476992,73.723037
2/2/2024 14:00,Location_33,6.63,9.89,5.78,804.39,0.0154,0.0458,0.0014,0.044,0.0004,18.439889,73.767629
2/2/2024 15:00,Location_34,6.86,8.76,3.27,542.31,0.0329,0.0353,0.0025,0.029,0.003,18.697345,74.001839
2/2/2024 16:00,Location_35,6.45,9.12,4.47,1120.94,0.0283,0.0361,0.0054,0.0222,0.003,18.754505,73.975557
2/2/2024 17:00,Location_36,8.27,5.45,4.08,1324.65,0.0236,0.0043,0.008,0.0387,0.0035,18.660335,73.753287
2/2/2024 18:00,Location_37,7.46,9.76,8.82,1414.21,0.0248,0.011,0.0004,0.037,0.0022,18.457664,73.900826
2/2/2024 19:00,Location_38,7,5.18,9.1,1227.13,0.0366,0.0004,0.0098,0.0269,0.0037,18.773959,74.012326
2/2/2024 20:00,Location_39,7.16,9.71,5.18,1290.81,0.0044,0.0358,0.0045,0.0044,0.0053,18.795641,73.787512
2/2/2024 21:00,Location_40,8.37,9.97,3.64,870.76,0.0334,0.0172,0.0036,0.0463,0.0057,18.573351,74.048515
2/2/2024 22:00,Location_41,6.38,8.27,1.51,1256.24,0.0448,0.0393,0.0029,0.0228,0.0035,18.63793,73.721189
2/2/2024 23:00,Location_42,7.47,9.89,9.56,524.91,0.0029,0.0169,0.0017,0.0182,0.0003,18.710891,74.012878
2/3/2024 0:00,Location_43,7.26,7.42,1.07,657.87,0.007,0.041,0.0079,0.0315,0.0058,18.694556,73.946328
2/3/2024 1:00,Location_44,7.53,5.56,3.33,543.68,0.0358,0.0065,0.0096,0.0337,0.0042,18.787115,73.82608
2/3/2024 2:00,Location_45,6.05,6.62,3.33,754.34,0.0219,0.0087,0.0041,0.0105,0.002,18.445953,73.988373
2/3/2024 3:00,Location_46,8.18,7.56,3.54,499.81,0.0202,0.017,0.0095,0.0418,0.0009,18.63229,74.012946
2/3/2024 4:00,Location_47,8.33,4.44,2.06,1446.26,0.0068,0.0204,0.0082,0.0145,0.0009,18.676773,74.07356
2/3/2024 5:00,Location_48,7.41,7.73,7.94,537.98,0.0253,0.0174,0.0048,0.0093,0.001,18.756039,73.84711
2/3/2024 6:00,Location_49,7.74,9.89,1.66,237.26,0.0063,0.0382,0.0067,0.0203,0.0003,18.749644,73.974407
2/3/2024 7:00,Location_50,8.31,5.14,6.53,837.54,0.0238,0.0048,0.0043,0.0365,0.0054,18.7912,73.941047
2/3/2024 8:00,Location_1,7.77,8.76,1.68,179.94,0.0382,0.0176,0.0056,0.0483,0.0032,18.604831,73.910082
2/3/2024 9:00,Location_2,6.38,9.45,1.17,254.76,0.0129,0.0419,0.0006,0.0405,0.0042,18.732304,74.056167
2/3/2024 10:00,Location_3,7.44,9.66,9.14,407.15,0.024,0.0033,0.007,0.047,0.005,18.570913,73.701267
2/3/2024 11:00,Location_4,7.52,9.76,2.31,750.09,0.0496,0.0471,0.0005,0.007,0.0047,18.568926,73.812845
2/3/2024 12:00,Location_5,7.06,7.13,8.3,706.55,0.0343,0.0493,0.0082,0.0036,0.0053,18.501339,73.915311
2/3/2024 13:00,Location_6,7.84,9.86,5.67,1219.57,0.0421,0.0044,0.0082,0.0279,0.0058,18.727295,73.771317
2/3/2024 14:00,Location_7,8.34,8.54,1.24,1135.26,0.0207,0.0146,0.0024,0.0145,0.0026,18.794326,74.063147
2/3/2024 15:00,Location_8,8.31,4.97,9.58,696.85,0.0384,0.0186,0.0032,0.0414,0.0057,18.502537,73.959038
2/3/2024 16:00,Location_9,7.13,6.86,2.85,567.19,0.002,0.0388,0.0048,0.0336,0.0043,18.422453,73.891153
2/3/2024 17:00,Location_10,6.28,8.31,8.67,543.06,0.0061,0.0298,0.006,0.0485,0.0004,18.726217,74.025881
2/3/2024 18:00,Location_11,8.46,5.48,2.1,1183.59,0.0102,0.0322,0.0029,0.0127,0.0041,18.648092,73.880354
2/3/2024 19:00,Location_12,8.1,7.84,8.61,172.9,0.0201,0.0379,0.0059,0.0243,0.0041,18.78388,73.923461
2/3/2024 20:00,Location_13,6.31,8,0.63,117.95,0.0423,0.0059,0.003,0.0251,0.0054,18.500896,73.7011
2/3/2024 21:00,Location_14,8.3,4.98,5.36,1213.76,0.0173,0.0417,0.0006,0.012,0.0022,18.428411,73.84628
2/3/2024 22:00,Location_15,8.17,7.39,7.81,768,0.0327,0.0353,0,0.0295,0.0035,18.596977,73.755516
2/3/2024 23:00,Location_16,7.3,8.63,9.38,283.23,0.0355,0.0289,0.001,0.0222,0.0001,18.434186,73.975875
2/4/2024 0:00,Location_17,7.48,6.99,9.14,429.79,0.0293,0.0445,0.0079,0.0223,0.002,18.504716,73.891611
2/4/2024 1:00,Location_18,7,4.07,8.29,1405.51,0.0179,0.035,0.0096,0.0181,0.0004,18.450391,73.820703
2/4/2024 2:00,Location_19,6.14,4.05,8.94,1303.3,0.0289,0.0101,0.0043,0.0008,0.0031,18.489653,73.887133
2/4/2024 3:00,Location_20,6.84,6.14,2.39,1093.7,0.0171,0.0215,0.0051,0.0261,0.0049,18.442458,73.783852
2/4/2024 4:00,Location_21,8.01,9.56,3.2,775.12,0.0042,0.0247,0.0015,0.0168,0.0012,18.781562,74.070035
2/4/2024 5:00,Location_22,6.01,5.37,3.25,828.45,0.0496,0.0028,0.0055,0.0001,0.0032,18.511425,73.721589
2/4/2024 6:00,Location_23,6.83,7.81,4.08,1465.34,0.0064,0.0477,0.0014,0.0154,0.0012,18.577559,74.046167
2/4/2024 7:00,Location_24,7,5.33,4.24,1452.08,0.0036,0.0064,0.0061,0.0139,0.0007,18.759445,73.904544
2/4/2024 8:00,Location_25,7.34,5.93,5.67,401.38,0.0439,0.0349,0.0093,0.0197,0.0031,18.670929,73.947579
2/4/2024 9:00,Location_26,8.3,9.09,2.02,1235.55,0.0151,0.0253,0.002,0.0066,0.0005,18.647215,73.821042
2/4/2024 10:00,Location_27,6.87,8.37,7.07,376.14,0.0325,0.0013,0.0076,0.0254,0.0035,18.682225,74.086679
2/4/2024 11:00,Location_28,6.87,4.57,2.09,398.95,0.0165,0.0462,0.0002,0.0346,0.0002,18.731529,73.81274
2/4/2024 12:00,Location_29,7.84,6.57,3.45,1046.53,0.0196,0.0426,0.0038,0.0315,0.0006,18.751068,73.935551
2/4/2024 13:00,Location_30,7.13,4.18,5.28,667,0.0131,0.0262,0.0011,0.0402,0.0033,18.657056,74.097367
2/4/2024 14:00,Location_31,6.56,6.89,8.07,1404.16,0.0172,0.0114,0.0035,0.0226,0.0035,18.756003,74.052438
2/4/2024 15:00,Location_32,7.13,7.97,7.52,224.61,0.0205,0.0061,0.0017,0.026,0.0002,18.614159,73.914532
2/4/2024 16:00,Location_33,6.35,4.71,6.63,816.14,0.036,0.0182,0.0037,0.0405,0.0034,18.510916,74.09615
2/4/2024 17:00,Location_34,6.44,5.73,1.98,1385.93,0.0256,0.0128,0.0042,0.0214,0.005,18.752031,73.980548
2/4/2024 18:00,Location_35,7.25,6.39,5.7,1365.76,0.0472,0.0253,0.003,0.0351,0.0043,18.616589,73.78348
2/4/2024 19:00,Location_36,7.05,9.52,1.33,319.14,0.0021,0.0483,0.0066,0.0217,0.0008,18.762455,73.862238
2/4/2024 20:00,Location_37,8.29,9.96,4.08,613.29,0.0252,0.0287,0.0092,0.0209,0.0036,18.416067,73.833797
2/4/2024 21:00,Location_38,6.91,4.27,4.43,966.77,0.0292,0.0445,0.004,0.038,0.004,18.559006,73.837605
2/4/2024 22:00,Location_39,7.45,8.57,0.88,323.15,0.046,0.0325,0.0019,0.0087,0.0002,18.779122,74.004183
2/4/2024 23:00,Location_40,7.58,6.23,3.1,1455.23,0.0025,0.0238,0.0027,0.0169,0.0051,18.49986,73.933705
2/5/2024 0:00,Location_41,6.03,6.35,9.58,1380.65,0.0287,0.0427,0.0085,0.0112,0.0054,18.776614,73.715237
2/5/2024 1:00,Location_42,7.66,8.53,9.56,333.73,0.0427,0.0236,0.0057,0.018,0.0051,18.781561,74.050979
2/5/2024 2:00,Location_43,6.45,9.51,3.85,269.62,0.0121,0.0434,0.0046,0.0115,0.0049,18.752857,73.818718
2/5/2024 3:00,Location_44,8.4,9.71,0.91,219.57,0.0438,0.0146,0.0015,0.029,0.0045,18.625467,74.09883
2/5/2024 4:00,Location_45,6.37,7.46,2.2,1373.22,0.001,0.0064,0.0045,0.0399,0.0038,18.658776,74.081676
2/5/2024 5:00,Location_46,7.04,6.14,4.23,371.07,0.0366,0.0428,0.0028,0.0393,0.0041,18.747847,74.076212
2/5/2024 6:00,Location_47,6.21,8.73,9.5,682.8,0.0467,0.0294,0.0094,0.0182,0.0048,18.710359,74.024451
2/5/2024 7:00,Location_48,8.49,5.51,1.84,728.39,0.0329,0.0445,0.0088,0.0494,0.004,18.652038,73.788245
2/5/2024 8:00,Location_49,7.26,7.38,7.75,938.62,0.022,0.0469,0.0008,0.0297,0.002,18.792904,73.913053
2/5/2024 9:00,Location_50,7.49,6.15,1.53,200.43,0.0022,0.0027,0.0052,0.02,0.0023,18.674271,73.789721
2/5/2024 10:00,Location_1,6.17,7.94,9.82,417.46,0.046,0.025,0.0023,0.0418,0.0054,18.790193,73.80387
2/5/2024 11:00,Location_2,7.87,5.44,4.13,1404.09,0.0235,0.0187,0.0041,0.0365,0.0001,18.422955,73.944381
2/5/2024 12:00,Location_3,6.52,5.15,7.86,1371.77,0.0014,0.0313,0.0088,0.0375,0.0042,18.455584,73.716333
2/5/2024 13:00,Location_4,8.25,9.51,3.75,1193.81,0.0345,0.0397,0.0053,0.0098,0.0057,18.580584,74.087783
2/5/2024 14:00,Location_5,6.51,4.61,6.46,127.16,0.0241,0.014,0.0033,0.0234,0.0042,18.553952,74.067469
2/5/2024 15:00,Location_6,6.48,7.04,2.32,557.81,0.0062,0.0278,0.0021,0.0431,0.006,18.713094,73.852307
2/5/2024 16:00,Location_7,6.09,5.33,1.89,979.14,0.0107,0.0354,0.008,0.0252,0.0041,18.464246,73.906169
2/5/2024 17:00,Location_8,7.18,4.23,9.41,485.27,0.0032,0.0067,0.0062,0.0342,0.0002,18.790438,73.886448
2/5/2024 18:00,Location_9,7.41,4.22,9.22,1373.42,0.0287,0.0407,0.0047,0.0294,0.005,18.526026,74.05288
2/5/2024 19:00,Location_10,6.16,5.05,8.93,987.45,0.0311,0.0303,0.0022,0.0421,0.0017,18.571569,73.975441
2/5/2024 20:00,Location_11,7.94,9.2,6.44,200.67,0.0253,0.0475,0.0033,0.0142,0.0027,18.509898,73.811244
2/5/2024 21:00,Location_12,7.13,5.69,8.18,1372.61,0.0409,0.017,0.0096,0.0288,0.0019,18.631745,73.878737
2/5/2024 22:00,Location_13,7.31,9.7,1.16,1440.87,0.0431,0.0054,0.0052,0.0062,0.0016,18.423451,73.871586
2/5/2024 23:00,Location_14,7.1,7.49,3.68,208.8,0.0308,0.0253,0.004,0.0345,0.0026,18.459871,74.083734
2/6/2024 0:00,Location_15,7,6.62,3.48,845.3,0.0006,0.0043,0.0052,0.0366,0.0023,18.698319,73.770124
2/6/2024 1:00,Location_16,7.4,7.48,6.54,524.71,0.0348,0.0485,0.0078,0.0021,0.0038,18.4746,73.735831
2/6/2024 2:00,Location_17,6.39,7.1,3.88,649.97,0.0209,0.0019,0.0034,0.0338,0.0049,18.494206,74.052248
2/6/2024 3:00,Location_18,6.45,8.55,1.91,351.51,0.0283,0.0377,0.0018,0.0207,0.0018,18.717193,74.058674
2/6/2024 4:00,Location_19,8.15,5.69,6.17,909.3,0.0325,0.0263,0.0058,0.0062,0.0013,18.43732,74.048696
2/6/2024 5:00,Location_20,8.37,6.12,8.24,1441.17,0.0175,0.0184,0.0067,0.021,0.004,18.57499,73.904391
2/6/2024 6:00,Location_21,6.93,9.36,4.13,804.3,0.0459,0.0033,0.0071,0.0097,0.004,18.409225,73.963898
2/6/2024 7:00,Location_22,6.68,9.68,1.76,216.08,0.0067,0.0311,0.0088,0.0208,0.0054,18.538723,73.925345
2/6/2024 8:00,Location_23,7.61,9.36,2.37,968,0.0336,0.0293,0.0037,0.0192,0.0001,18.679593,73.727779
2/6/2024 9:00,Location_24,7.02,6.52,2.76,576.31,0.0002,0.014,0.0008,0.0369,0.0051,18.436041,73.938334
2/6/2024 10:00,Location_25,6.06,8.68,3.35,1298.3,0.0462,0.0455,0.0096,0.0387,0.0031,18.755334,73.705446
2/6/2024 11:00,Location_26,6.39,6.86,6.61,708.55,0.0056,0.0152,0.0044,0.0304,0.0037,18.7638,73.829995
2/6/2024 12:00,Location_27,7.79,6.99,6.21,369.98,0.0047,0.0225,0.0062,0.0011,0.0005,18.441996,74.072917
2/6/2024 13:00,Location_28,7.65,5.23,7.11,367.55,0.0167,0.0272,0.0067,0.0466,0.0026,18.796293,73.821618
2/6/2024 14:00,Location_29,6.07,7.55,3.94,1176.27,0.0187,0.005,0.0055,0.0343,0.0014,18.519012,74.075931
2/6/2024 15:00,Location_30,6.55,5.12,8.33,471.82,0.0107,0.0466,0.0021,0.0017,0.0015,18.433641,73.800054
2/6/2024 16:00,Location_31,6.58,5.99,2.44,1174.13,0.0293,0.0187,0.0076,0.0409,0.003,18.402027,73.825825
2/6/2024 17:00,Location_32,7.68,9.13,4.96,388.24,0.0221,0.004,0.008,0.01,0.0049,18.563409,73.951363
2/6/2024 18:00,Location_33,6.05,5.24,8.11,550.36,0.0017,0.0194,0.0055,0.029,0.0045,18.651924,74.004651
2/6/2024 19:00,Location_34,6.26,4.43,2.21,751.68,0.016,0.03,0.0049,0.0233,0.0035,18.532872,73.900555
2/6/2024 20:00,Location_35,8,4.41,1.54,1420.47,0.0405,0.0257,0.0011,0.021,0.0032,18.734687,74.052846
2/6/2024 21:00,Location_36,6.45,9.64,8.89,1404.42,0.0345,0.0347,0.0008,0.0445,0.0026,18.686643,73.716096
2/6/2024 22:00,Location_37,7.63,7.04,3.76,389.62,0.0362,0.0028,0.0034,0.0219,0.0058,18.540065,74.068878
2/6/2024 23:00,Location_38,6.6,6.46,7,601.51,0.0349,0.0142,0.0031,0.0038,0.0034,18.693724,73.778523
2/7/2024 0:00,Location_39,6.25,8.87,0.74,309.16,0.0155,0.041,0.0095,0.0473,0.0015,18.776195,74.053695
2/7/2024 1:00,Location_40,6.61,9.01,7.06,813.98,0.005,0.004,0.0078,0.046,0.0014,18.437238,73.860345
2/7/2024 2:00,Location_41,7.81,5.99,3.5,744.82,0.0136,0.0428,0.0066,0.0342,0.0037,18.522442,74.033103
2/7/2024 3:00,Location_42,8.14,8.16,1.03,1361.06,0.0416,0.0046,0.0052,0.0234,0.0031,18.58533,73.968666
2/7/2024 4:00,Location_43,8.08,8.63,6.29,1402.01,0.049,0.0417,0.0017,0.0046,0,18.599196,73.770377
2/7/2024 5:00,Location_44,6.99,7.93,2.79,636.99,0.0247,0.018,0.0098,0.0395,0.005,18.616878,74.067219
2/7/2024 6:00,Location_45,7.67,4.91,4.17,788.43,0.0005,0.0306,0.0038,0.0038,0.0042,18.520251,73.798207
2/7/2024 7:00,Location_46,6.51,9.26,1.27,1354.73,0.007,0.0076,0.0011,0.0034,0.004,18.666904,73.797656
2/7/2024 8:00,Location_47,6.73,7.23,1.9,1229.39,0.0161,0.0033,0.0049,0.0269,0.0004,18.658034,74.025672
2/7/2024 9:00,Location_48,8.24,5.69,3.33,105.12,0.0289,0.0108,0.0087,0.008,0.0022,18.631129,73.742349
2/7/2024 10:00,Location_49,6.03,6.55,1.35,548.08,0.0038,0.0064,0.0089,0.0004,0.0056,18.445505,73.788814
2/7/2024 11:00,Location_50,6.21,4.23,9.15,690.48,0.0472,0.0156,0.0001,0.0212,0.0052,18.590787,73.901471
2/7/2024 12:00,Location_1,6.52,4.77,0.56,421.6,0.0183,0.0257,0.0089,0.0069,0.0017,18.542491,74.032191
2/7/2024 13:00,Location_2,6.07,8.59,5.1,379.4,0.0456,0.0294,0.0027,0.008,0.0009,18.596415,73.758994
2/7/2024 14:00,Location_3,6.45,4,1.67,152.9,0.039,0.0395,0.0004,0.0038,0.0027,18.768747,73.919067
2/7/2024 15:00,Location_4,7.46,6.5,3.42,1000.72,0.0378,0.0328,0.0085,0.0103,0.0021,18.592213,73.984496
